time, rftn-401A34R29, rftn-401A49R29, rftn-401A59R29, rftn-401A79R29, rftn-401A89R29, rftn-401A99R29, rftn-401A114R29, rftn-401A124R29, rftn-401A134R29, rftn-401A144R29, rftn-401A154R29, rftn-401A161R29, rftn-401A169R29, rftn-401A184R29, rftn-401A194R29, rftn-401A204R29, rftn-401A214R29, rftn-401A224R29, rftn-401A234R29, rftn-401A254R29, rftn-401A264R29, rftn-401A279R29, rftn-401A299R29, rftn-401A314R29
(s), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K), (K)
0.0, 597.25, 596.6500244140625, 649.6500244140625, 715.2100219726562, 774.1190185546875, 799.1680297851562, 835.9500122070312, 836.072998046875, 848.52001953125, 872.3469848632812, 872.8300170898438, 857.3740234375, 859.8040161132812, 856.6619873046875, 831.93798828125, 838.4990234375, 833.4500122070312, 805.7949829101562, 762.2860107421875, 699.4030151367188, 690.25, 639.0360107421875, 586.3670043945312, 581.1500244140625
0.10373413562774658, 552.7051391601562, 552.2039184570312, 628.8680419921875, 711.2789306640625, 773.72900390625, 798.9153442382812, 835.6581420898438, 835.9307861328125, 848.4593505859375, 872.191162109375, 872.7362670898438, 857.3123168945312, 859.7628173828125, 856.7285766601562, 832.1864624023438, 838.6822509765625, 833.6401977539062, 806.1083374023438, 762.6973876953125, 699.9852294921875, 690.7758178710938, 639.623779296875, 586.7918090820312, 581.4944458007812
0.20603495836257935, 534.6478881835938, 494.888427734375, 586.25390625, 689.480224609375, 770.32470703125, 797.1941528320312, 833.6481323242188, 834.1998901367188, 847.1181640625, 870.7579956054688, 871.3517456054688, 855.9619140625, 858.4296875, 855.75732421875, 831.612548828125, 838.1317138671875, 833.2369384765625, 805.7935180664062, 761.2832641601562, 692.7405395507812, 683.1539916992188, 626.2876586914062, 577.1419067382812, 573.9329833984375
0.30843502283096313, 542.4717407226562, 513.1761474609375, 597.8685913085938, 692.5152587890625, 768.9463500976562, 795.41845703125, 831.6262817382812, 832.4317016601562, 845.46142578125, 868.9515991210938, 869.59423828125, 854.19189453125, 856.51708984375, 854.1288452148438, 830.3180541992188, 836.7626953125, 831.9483642578125, 804.4406127929688, 756.0443725585938, 663.1192626953125, 651.0010375976562, 552.0068969726562, 531.5753173828125, 531.343994140625
0.4090045392513275, 545.9664306640625, 520.4144897460938, 601.9441528320312, 693.4656982421875, 767.9609375, 794.16552734375, 830.2124633789062, 831.26025390625, 844.3946533203125, 867.771484375, 868.48974609375, 853.1463623046875, 855.4937744140625, 853.3646240234375, 829.904541015625, 836.32470703125, 831.5687255859375, 804.3740234375, 757.1182250976562, 668.389892578125, 656.4327392578125, 556.7094116210938, 533.7403564453125, 532.1835327148438
0.5173681974411011, 547.318359375, 522.5217895507812, 604.4771118164062, 693.7770385742188, 766.963623046875, 792.9855346679688, 828.9921264648438, 830.3349609375, 843.6221313476562, 866.8976440429688, 867.717529296875, 852.4415893554688, 854.8975219726562, 853.03515625, 829.9072875976562, 836.2744140625, 831.570556640625, 804.667236328125, 758.3594970703125, 673.6529541015625, 661.9559326171875, 569.8053588867188, 541.5556640625, 539.5855102539062
0.6176936030387878, 548.3138427734375, 524.2808837890625, 606.2111206054688, 694.0949096679688, 766.4454345703125, 792.356689453125, 828.4308471679688, 829.9871826171875, 843.403076171875, 866.6090698242188, 867.5111083984375, 852.309326171875, 854.8265380859375, 853.1174926757812, 830.2055053710938, 836.5274658203125, 831.8545532226562, 805.165771484375, 759.3610229492188, 676.9620361328125, 665.3810424804688, 577.3108520507812, 546.0086059570312, 543.710693359375
0.7183680534362793, 549.9727783203125, 527.7377319335938, 607.8867797851562, 694.764892578125, 766.4911499023438, 792.3360595703125, 828.56640625, 830.237060546875, 843.7266235351562, 866.8786010742188, 867.8395385742188, 852.7208251953125, 855.232177734375, 853.5558471679688, 830.7406005859375, 837.0060424804688, 832.3329467773438, 805.7789306640625, 760.2075805664062, 679.3565673828125, 667.8271484375, 582.4307861328125, 549.0640258789062, 546.4545288085938
0.8197470307350159, 551.8104858398438, 530.7910766601562, 609.5671997070312, 695.6619873046875, 766.8771362304688, 792.6660766601562, 828.9960327148438, 830.713134765625, 844.239013671875, 867.3502197265625, 868.3516235351562, 853.28759765625, 855.7537231445312, 854.0794067382812, 831.31103515625, 837.5296020507812, 832.8462524414062, 806.376220703125, 760.9205932617188, 681.1948852539062, 669.7076416015625, 586.2210693359375, 551.4004516601562, 548.5515747070312
0.9214017987251282, 553.46875, 533.3804321289062, 611.0731811523438, 696.4782104492188, 767.2555541992188, 792.9845581054688, 829.373046875, 831.1278686523438, 844.6864624023438, 867.7608032226562, 868.7920532226562, 853.754150390625, 856.19775390625, 854.5399780273438, 831.8145141601562, 838.0023193359375, 833.3145141601562, 806.912109375, 761.570068359375, 682.767333984375, 671.3308715820312, 589.4202270507812, 553.4142456054688, 550.394775390625
1.0237839221954346, 554.9404907226562, 535.6194458007812, 612.3998413085938, 697.1766967773438, 767.5712890625, 793.2401733398438, 829.688232421875, 831.4803466796875, 845.0733032226562, 868.1115112304688, 869.1680908203125, 854.1425170898438, 856.5707397460938, 854.9390258789062, 832.2575073242188, 838.4188232421875, 833.7302856445312, 807.3883056640625, 762.1651000976562, 684.1722412109375, 672.7893676757812, 592.2805786132812, 555.2443237304688, 552.1105346679688
1.1253479719161987, 556.2731323242188, 537.6101684570312, 613.5775146484375, 697.8274536132812, 767.8836669921875, 793.4951171875, 829.996337890625, 831.8247680664062, 845.4517211914062, 868.4515991210938, 869.5333251953125, 854.5252075195312, 856.942138671875, 855.3323364257812, 832.6939086914062, 838.8257446289062, 834.1353759765625, 807.8544921875, 762.7254638671875, 685.4366455078125, 674.0969848632812, 594.7915649414062, 556.8615112304688, 553.6251831054688
1.2256832122802734, 557.4190673828125, 539.3350830078125, 614.5787353515625, 698.32275390625, 768.0816040039062, 793.6365966796875, 830.1887817382812, 832.0645141601562, 845.7335815429688, 868.6951904296875, 869.802734375, 854.8174438476562, 857.2428588867188, 855.6692504882812, 833.084228515625, 839.1907348632812, 834.5023193359375, 808.2860107421875, 763.2635498046875, 686.61962890625, 675.3238525390625, 597.1500854492188, 558.3861694335938, 555.0782470703125
1.328076720237732, 558.5184326171875, 540.96240234375, 615.5521850585938, 698.9014282226562, 768.3934326171875, 793.902099609375, 830.552978515625, 832.466796875, 846.1608276367188, 869.0718994140625, 870.206787109375, 855.2679443359375, 857.6776123046875, 856.1117553710938, 833.5664672851562, 839.6277465820312, 834.9324340820312, 808.78759765625, 763.8090209960938, 687.7174682617188, 676.4334106445312, 599.140380859375, 559.673828125, 556.2527465820312
1.4295883178710938, 559.457763671875, 542.3987426757812, 616.4672241210938, 699.4899291992188, 768.764404296875, 794.2365112304688, 830.9618530273438, 832.9216918945312, 846.6483764648438, 869.5105590820312, 870.6752319335938, 855.7942504882812, 858.1871337890625, 856.612548828125, 834.0972290039062, 840.1072387695312, 835.4011840820312, 809.3297119140625, 764.3599853515625, 688.7271728515625, 677.43994140625, 600.8593139648438, 560.7835083007812, 557.2322998046875
1.5329571962356567, 560.2551879882812, 543.696044921875, 617.2960815429688, 699.9940795898438, 769.0773315429688, 794.5134887695312, 831.2894897460938, 833.3095092773438, 847.081787109375, 869.9033203125, 871.100830078125, 856.2628173828125, 858.659912109375, 857.0875244140625, 834.608154296875, 840.5706787109375, 835.8568115234375, 809.8578491210938, 764.9104614257812, 689.7001342773438, 678.410888671875, 602.4923095703125, 561.8482666015625, 558.1837158203125
1.6403169631958008, 561.0897216796875, 544.9881591796875, 618.1218872070312, 700.5346069335938, 769.4229736328125, 794.821044921875, 831.726806640625, 833.7894287109375, 847.5867919921875, 870.3565673828125, 871.5830688476562, 856.7885131835938, 859.186767578125, 857.599365234375, 835.1483154296875, 841.0545654296875, 836.3296508789062, 810.4028930664062, 765.4609375, 690.6304321289062, 679.3273315429688, 603.998779296875, 562.8285522460938, 559.0504760742188
1.7481226921081543, 561.9185791015625, 546.206787109375, 618.9052124023438, 701.100341796875, 769.806396484375, 795.164306640625, 832.2514038085938, 834.3193359375, 848.1123657226562, 870.8204345703125, 872.0750122070312, 857.3438110351562, 859.73583984375, 858.1275024414062, 835.6932373046875, 841.5408325195312, 836.8028564453125, 810.9390869140625, 765.9860229492188, 691.4818725585938, 680.158447265625, 605.3482666015625, 563.7041625976562, 559.8206176757812
1.8512886762619019, 562.7066650390625, 547.3098754882812, 619.6188354492188, 701.6851196289062, 770.2300415039062, 795.5722045898438, 832.84814453125, 834.8782958984375, 848.6236572265625, 871.2623901367188, 872.54150390625, 857.9111938476562, 860.2989501953125, 858.6598510742188, 836.23486328125, 842.024658203125, 837.2737426757812, 811.4649047851562, 766.46875, 692.2088623046875, 680.8558349609375, 606.4807739257812, 564.4381103515625, 560.4607543945312
1.9522430896759033, 563.4542236328125, 548.33251953125, 620.2968139648438, 702.2835083007812, 770.6828002929688, 796.01123046875, 833.4739990234375, 835.4500122070312, 849.1448364257812, 871.7193603515625, 873.02734375, 858.5055541992188, 860.8778686523438, 859.1632690429688, 836.7379760742188, 842.46875, 837.705810546875, 811.959716796875, 766.921630859375, 692.8475341796875, 681.4681396484375, 607.465087890625, 565.0838012695312, 560.7411499023438
2.056255578994751, 564.1876831054688, 549.3214721679688, 620.9662475585938, 702.8890991210938, 771.15380859375, 796.4696655273438, 834.1009521484375, 836.0232543945312, 849.6825561523438, 872.19873046875, 873.5406494140625, 859.1198120117188, 861.43896484375, 859.6416625976562, 837.2037963867188, 842.877197265625, 838.1026000976562, 812.4171752929688, 767.3727416992188, 693.46533203125, 682.0659790039062, 608.392822265625, 565.6122436523438, 560.3043823242188
2.1611032485961914, 564.8892211914062, 550.2581176757812, 621.6066284179688, 703.4880981445312, 771.6295166015625, 796.9356689453125, 834.7236938476562, 836.5886840820312, 850.2208862304688, 872.6870727539062, 874.0607299804688, 859.7313232421875, 861.9840087890625, 860.1116943359375, 837.65869140625, 843.2827758789062, 838.5000610351562, 812.8726196289062, 767.8118896484375, 694.0435180664062, 682.6287841796875, 609.2061767578125, 565.7469482421875, 559.9110107421875
2.2623114585876465, 565.5299682617188, 551.1129760742188, 622.205322265625, 704.0549926757812, 772.1002197265625, 797.3988647460938, 835.317138671875, 837.1279296875, 850.74169921875, 873.1683349609375, 874.5679321289062, 860.3101196289062, 862.4832153320312, 860.5650634765625, 838.0960693359375, 843.681884765625, 838.8606567382812, 813.3152465820312, 768.2122192382812, 694.5401611328125, 683.1022338867188, 609.7056274414062, 565.7102661132812, 559.808349609375
2.3697376251220703, 566.164794921875, 551.9551391601562, 622.8046264648438, 704.62255859375, 772.5867309570312, 797.8763427734375, 835.9262084960938, 837.6875, 851.2872924804688, 873.673583984375, 875.097900390625, 860.9053344726562, 862.9974975585938, 861.0448608398438, 838.5618896484375, 844.1095581054688, 839.2675170898438, 813.786376953125, 768.57763671875, 695.0015869140625, 683.5136108398438, 610.0932006835938, 565.8428955078125, 560.365234375
2.470796823501587, 566.7252807617188, 552.697265625, 623.3430786132812, 705.1395263671875, 773.041259765625, 798.322265625, 836.4871826171875, 838.2052001953125, 851.7960205078125, 874.14697265625, 875.5926513671875, 861.4552612304688, 863.4752197265625, 861.4948120117188, 839.00146484375, 844.4148559570312, 839.6549682617188, 814.1802368164062, 768.796142578125, 695.374755859375, 683.8380126953125, 610.4368896484375, 566.2485961914062, 560.905029296875
2.5730323791503906, 567.257568359375, 553.3984375, 623.8582763671875, 705.6419067382812, 773.4893188476562, 798.7606201171875, 837.0393676757812, 838.7185668945312, 852.3020629882812, 874.6157836914062, 876.08251953125, 861.9986572265625, 863.9535522460938, 861.9459228515625, 839.4456787109375, 844.4503784179688, 839.9896240234375, 814.4921264648438, 768.9044189453125, 695.7470703125, 684.1571655273438, 610.8607788085938, 566.7450561523438, 561.3956298828125
2.6830368041992188, 567.7930297851562, 554.1004028320312, 624.3797607421875, 706.1602783203125, 773.9571533203125, 799.2171020507812, 837.6171264648438, 839.2587280273438, 852.8352661132812, 875.1066284179688, 876.5960693359375, 862.5712890625, 864.45947265625, 862.4234008789062, 839.9194946289062, 844.05029296875, 840.2442626953125, 814.7485961914062, 768.979248046875, 696.1692504882812, 684.5256958007812, 611.4247436523438, 567.2462768554688, 561.733154296875
2.7990283966064453, 568.31982421875, 554.7861938476562, 624.8939208984375, 706.6820678710938, 774.4337158203125, 799.6812744140625, 838.2085571289062, 839.814453125, 853.3853759765625, 875.6112670898438, 877.1246948242188, 863.1638793945312, 864.9832763671875, 862.9187622070312, 840.4126586914062, 842.52392578125, 840.3953857421875, 814.94140625, 769.0984497070312, 696.6812133789062, 684.998291015625, 612.0821533203125, 567.7476806640625, 561.8772583007812
2.9144444465637207, 568.814208984375, 555.426025390625, 625.3819580078125, 707.1885375976562, 774.9044189453125, 800.139892578125, 838.7880249023438, 840.359130859375, 853.9274291992188, 876.1104736328125, 877.64697265625, 863.747802734375, 865.4996948242188, 863.4088745117188, 840.8992309570312, 839.8352661132812, 840.4596557617188, 815.1289672851562, 769.3362426757812, 697.260986328125, 685.5409545898438, 612.7620849609375, 568.1901245117188, 562.1381225585938
3.021507978439331, 569.1453247070312, 555.8843383789062, 625.7706909179688, 707.5556030273438, 775.2611083984375, 800.4832153320312, 839.2509765625, 840.8294677734375, 854.404052734375, 876.5337524414062, 878.0962524414062, 864.2432250976562, 865.9716796875, 863.8631591796875, 841.3646240234375, 837.3011474609375, 840.4998168945312, 815.385986328125, 769.75830078125, 697.8779296875, 686.1206665039062, 613.46826171875, 568.617919921875, 562.5951538085938
3.127840042114258, 569.3426513671875, 556.1939086914062, 626.0211791992188, 707.7695922851562, 775.4846801757812, 800.6818237304688, 839.537353515625, 841.1896362304688, 854.80517578125, 876.881591796875, 878.4607543945312, 864.6484375, 866.3901977539062, 864.2818603515625, 841.8139038085938, 835.1787719726562, 840.6405029296875, 815.6888427734375, 770.2659301757812, 698.534912109375, 686.763916015625, 614.2390747070312, 569.059326171875, 563.0281372070312
3.2289206981658936, 569.5338745117188, 556.4830322265625, 626.2261352539062, 707.9161376953125, 775.6176147460938, 800.7755737304688, 839.6370239257812, 841.382568359375, 855.0733642578125, 877.1107788085938, 878.7067260742188, 864.907958984375, 866.6781005859375, 864.6045532226562, 842.1867065429688, 836.122802734375, 840.948974609375, 816.0831298828125, 770.7149658203125, 699.1607666015625, 687.406494140625, 615.0474243164062, 569.5234375, 563.4420776367188
3.3304240703582764, 569.7263793945312, 556.7745361328125, 626.429443359375, 708.0652465820312, 775.7427368164062, 800.8588256835938, 839.7206420898438, 841.5418701171875, 855.29296875, 877.2864379882812, 878.897705078125, 865.0956420898438, 866.896728515625, 864.86767578125, 842.5012817382812, 837.466064453125, 841.0823974609375, 816.4226684570312, 771.0951538085938, 699.7388916015625, 688.0074462890625, 615.8212890625, 570.0067138671875, 563.8535766601562
